Date,pH,Temperature (°C),D.O. (mg/L),Turbidity (NTU),TSS (g/L),NO3-N (mg/L),NH4-N (mg/L),ORP (MV),Conductivity (mS/cm)
44139.19167,6.87988,17.0887,3.83366,57.9122,0.184649,31.8518,7.6936,177.709,0.665597
44139.20208,6.88101,17.007,3.86222,57.601,0.182614,32.4112,7.59251,177.517,0.666027
44139.2125,6.88097,16.9294,3.89742,57.5333,0.183503,32.3783,7.56669,177.453,0.666381
44139.22292,6.89019,16.856,3.97208,57.3632,0.182648,32.2702,7.70335,177.389,0.666726
44139.23333,6.89363,16.792,4.09781,57.3057,0.183302,32.3455,7.63614,177.837,0.667082
44139.24375,6.90632,16.7376,4.25092,57.1245,0.183345,32.3484,7.62598,178.414,0.667367
44139.25417,6.91556,16.6954,4.46018,57.081,0.1833,32.8011,7.51675,178.991,0.667588
44139.26458,6.93405,16.6777,4.72913,57.0443,0.183387,32.6889,7.47402,179.952,0.667664
44139.275,6.95834,16.7144,5.11964,57.1642,0.185095,32.9161,7.38712,180.721,0.667838
44139.28542,6.98608,16.7906,5.58044,56.9673,0.184644,32.6831,7.40307,181.939,0.66791
44139.29583,7.02074,16.9063,6.03707,57.1445,0.18518,33.2937,7.18562,183.028,0.667886
44139.30625,7.05306,17.0642,6.52554,57.1889,0.182867,33.0105,7.19049,184.31,0.667818
44139.31667,7.10149,17.2577,7.03356,57.1817,0.183028,33.0388,7.1323,185.976,0.667764
44139.32708,7.14983,17.484,7.54609,57.2929,0.181369,33.0314,7.12624,188.027,0.667672
44139.34792,7.26001,18.0398,8.66481,57.516,0.180901,33.0047,6.96002,197.319,0.666657
44139.35833,7.34361,18.3805,9.14581,57.4739,0.182454,32.8272,6.98973,200.267,0.666319
44139.36875,7.42123,18.7547,9.66301,57.6121,0.181779,32.7827,6.96119,204.176,0.665823
44139.37917,7.53527,19.1626,10.1336,58.3378,0.179148,32.3743,7.13602,207.765,0.665163
44139.38958,7.65575,19.6198,10.5432,58.2052,0.179894,32.4591,7.04514,211.354,0.664282
44139.4,7.80886,20.128,10.9942,58.3487,0.180482,32.5214,7.03242,213.789,0.662628
44139.41042,7.96251,20.6545,11.2757,58.8527,0.179847,32.5471,7.03254,213.917,0.660341
44139.42083,8.12795,21.2277,11.4535,58.4128,0.178222,32.5521,7.02358,213.084,0.657219
44139.43125,8.26077,21.8426,11.6394,58.6926,0.176495,32.6065,6.96136,210.457,0.657486
44139.44167,8.37185,22.3832,11.7808,59.1711,0.180039,32.239,7.12375,208.662,0.655362
44139.45208,8.47769,22.9829,11.8402,58.8958,0.178627,32.438,7.03518,202.51,0.654677
44139.4625,8.57519,23.586,11.9609,59.6738,0.178559,32.8171,6.97971,196.999,0.652016
44139.47292,8.6337,24.0338,11.7116,59.6161,0.177914,32.3013,7.08039,192.256,0.652397
44139.48333,8.69893,24.6534,11.6459,59.6415,0.177694,32.7052,6.99838,184.822,0.648438
44139.49375,8.75289,25.235,11.5366,59.6518,0.179442,32.8846,6.90513,178.093,0.650234
44139.50417,8.77334,25.7623,11.3432,59.3943,0.180329,32.655,6.98251,171.429,0.6497
44139.51458,8.78949,26.2473,11.2788,59.9927,0.17894,32.6946,6.99458,166.174,0.649059
44139.525,8.78694,26.6748,10.9926,60.3798,0.178719,33.6552,6.76808,161.816,0.647327
44139.53542,8.7734,27.075,10.8021,60.4497,0.179429,33.6542,6.73079,159.124,0.64713
44139.54583,8.76138,27.4118,10.4957,60.4101,0.178234,33.8983,6.71393,158.227,0.647384
44139.55625,8.73937,27.7471,10.0533,60.9051,0.182369,33.6328,6.76326,158.547,0.647933
44139.56667,8.69898,27.9984,9.89905,60.7139,0.179372,34.1763,6.66135,159.316,0.648388
44139.57708,8.66347,28.183,9.59803,61.8747,0.183955,34.196,6.70396,159.316,0.651397
44139.5875,8.64046,28.3243,9.26348,61.899,0.186704,34.2391,6.57308,159.701,0.651525
44139.59792,8.62208,28.4343,9.12508,61.9776,0.185231,34.3997,6.55862,160.983,0.651666
44139.60833,8.59621,28.4946,8.91262,61.6348,0.185505,34.234,6.69061,163.546,0.652623
44139.61875,8.5618,28.4886,8.66371,62.2939,0.187205,34.661,6.5344,165.661,0.652772
44139.62917,8.5177,28.4222,8.4711,62.0541,0.187262,34.6467,6.50899,168.288,0.653681
44139.63958,8.49512,28.2701,8.26235,62.0028,0.186295,34.5091,6.54526,171.108,0.654066
44139.65,8.44927,28.0959,8.07079,62.0426,0.186434,34.6783,6.50734,174.056,0.655267
44139.66042,8.40908,27.8906,7.87848,62.1849,0.185817,34.892,6.471,176.812,0.656158
44139.67083,8.36673,27.656,7.69281,62.1969,0.186063,35.1549,6.51711,179.952,0.657058
44139.68125,8.28874,27.4014,7.50154,62.5175,0.185527,35.2049,6.37509,183.669,0.658259
44139.69167,8.21291,27.1283,7.28939,62.1178,0.18568,34.9637,6.44819,187.386,0.659451
44139.70208,8.11794,26.8606,7.04865,62.0348,0.185985,35.4384,6.43033,191.167,0.66063
44139.7125,7.99934,26.5894,6.78131,62.5397,0.185838,35.5528,6.29678,195.204,0.662088
44139.72292,7.84703,26.2942,6.37634,62.4785,0.185992,35.4527,6.31985,199.049,0.663605
44139.73333,7.70337,26.0001,5.96446,61.8358,0.188648,35.5342,6.36876,201.613,0.665136
44139.74375,7.55491,25.72,5.58511,62.0561,0.187698,35.5457,6.3661,199.754,0.666467
44139.75417,7.43534,25.4569,5.17421,61.7058,0.188664,35.7701,6.37885,199.498,0.667425
44139.76458,7.33914,25.1873,4.80866,62.0026,0.186044,35.2585,6.53757,198.921,0.668302
44139.775,7.24163,24.9373,4.42144,61.1079,0.187681,35.4089,6.58423,198.28,0.669186
44139.78542,7.16194,24.7095,4.09705,61.1926,0.187591,34.9646,6.76177,196.999,0.670008
44139.79583,7.10239,24.4996,3.81394,60.4656,0.188022,35.5335,6.73455,195.845,0.67067
44139.80625,7.04726,24.323,3.58291,60.9175,0.188077,34.8083,6.94571,194.692,0.671254
44139.81667,7.01009,24.1612,3.39955,61.2952,0.188739,35.2703,6.88834,193.474,0.671872
44139.82708,6.96048,23.9867,3.20585,60.8822,0.189337,35.6328,6.85217,192.513,0.672412
44139.8375,6.93226,23.8339,3.0647,60.9591,0.186763,35.031,7.05859,191.167,0.672988
44139.84792,6.90739,23.6842,2.9439,60.23,0.190379,34.8001,7.14426,189.885,0.673476
44139.85833,6.8825,23.5447,2.83023,60.1602,0.189451,35.5726,7.04609,188.732,0.673977
44139.86875,6.86436,23.4026,2.76862,60.488,0.190594,35.3489,7.12582,187.578,0.674507
44139.87917,6.84961,23.272,2.69628,60.0806,0.189937,35.323,7.14851,186.489,0.675
44139.88958,6.83371,23.1458,2.66003,60.0599,0.189818,35.3072,7.19306,185.591,0.675465
44139.9,6.82798,23.0197,2.61739,60.1073,0.188515,34.3949,7.56593,184.758,0.675921
44139.91042,6.81207,22.8938,2.58329,59.5348,0.193328,35.0026,7.31529,183.925,0.67638
44139.92083,6.80973,22.7878,2.55179,59.3452,0.189999,35.106,7.33448,183.092,0.676928
44139.93125,6.79835,22.6946,2.54254,59.4836,0.191209,34.9596,7.39111,182.131,0.677368
44139.94167,6.79488,22.5987,2.53169,59.583,0.190989,35.0824,7.4485,181.49,0.67783
44139.95208,6.78688,22.4973,2.52011,59.7952,0.190264,34.9222,7.63889,180.913,0.67833
44139.9625,6.78567,22.3902,2.52771,59.0905,0.190572,34.9366,7.52751,180.144,0.678785
44139.97292,6.78105,22.2805,2.53427,58.8572,0.191734,35.3097,7.51269,179.696,0.679205
44139.98333,6.77869,22.161,2.5519,58.9884,0.190598,35.0285,7.59169,179.247,0.679652
44139.99375,6.77747,22.0389,2.54898,58.697,0.19135,35.0157,7.66028,178.734,0.680119
44140.00417,6.7751,21.9169,2.58261,58.5967,0.192735,34.917,7.6565,178.35,0.680555
44140.01458,6.77388,21.8062,2.58538,58.9155,0.192523,35.1932,7.56272,178.35,0.680902
44140.025,6.77039,21.6956,2.61099,58.5581,0.192549,35.0189,7.66019,177.901,0.68139
44140.03542,6.76689,21.5851,2.61737,58.2166,0.190174,34.6671,7.76145,177.645,0.681787
44140.04583,6.77136,21.4789,2.64551,57.9698,0.191241,34.6857,7.77907,177.26,0.682333
44140.05625,6.77128,21.377,2.68468,57.5498,0.192462,34.9746,7.76028,177.068,0.682557
44140.06667,6.76665,21.2821,2.71036,57.8401,0.191142,35.0927,7.70102,177.004,0.682962
44140.07708,6.76772,21.1929,2.7496,57.4582,0.192088,34.7742,7.92801,176.684,0.683372
44140.0875,6.7688,21.1107,2.75942,57.2718,0.192337,34.6436,7.87287,176.363,0.6838
44140.09792,6.7619,21.0313,2.77125,56.736,0.192197,34.9764,7.82886,175.466,0.684075
44140.10833,6.76639,20.952,2.78417,57.1751,0.191759,35.0293,7.84556,174.889,0.684439
44140.11875,6.76519,20.8755,2.79361,56.7797,0.192039,35.0898,7.90847,174.697,0.685021
44140.12917,6.7617,20.7921,2.80828,56.8447,0.192553,34.777,7.97871,174.376,0.685297
44140.13958,6.76619,20.7031,2.82456,56.7188,0.192596,34.4609,8.05975,174.184,0.68574
44140.15,6.76954,20.606,2.81267,56.2787,0.192304,34.4875,8.05695,173.607,0.68621
44140.16042,6.76832,20.5047,2.84034,55.8479,0.192262,34.4216,7.99847,173.287,0.686608
44140.17083,6.76596,20.4063,2.85114,56.0495,0.192826,34.4452,8.21584,172.903,0.68699
44140.18125,6.76588,20.3037,2.88552,55.6908,0.192072,34.6461,8.12341,172.774,0.687389
44140.19167,6.76351,20.1985,2.89745,56.3948,0.192949,34.3921,8.16315,172.262,0.687843
44140.20208,6.76456,20.0906,2.91689,55.5215,0.192673,34.5822,8.16715,171.941,0.688175
44140.2125,6.76563,19.9911,2.95115,55.7243,0.191506,34.6056,8.18534,171.557,0.688601
44140.22292,6.76212,19.8958,3.00689,55.4058,0.19146,34.6411,8.18398,171.557,0.688914
44140.23333,6.76662,19.8102,3.1232,55.2201,0.191455,34.0545,8.33108,172.005,0.689184
44140.24375,6.77114,19.7342,3.28676,55.1218,0.192381,34.6523,8.11307,172.646,0.689472
44140.25417,6.7711,19.679,3.5004,55.0038,0.19232,35.2941,8.00034,173.672,0.689723
44140.26458,6.78138,19.6556,3.82285,55.1225,0.191073,35.0721,8.16045,175.081,0.689788
44140.275,6.78712,19.6846,4.20221,54.9288,0.193098,35.211,8.01736,176.491,0.68974
44140.28542,6.79976,19.7605,4.66787,55.0238,0.192818,35.1484,7.83631,178.35,0.68966
44140.29583,6.81128,19.8792,5.1507,55.1746,0.193311,35.0552,7.70307,180.144,0.68953
44140.30625,6.83309,20.0284,5.66031,54.895,0.190442,35.479,7.54492,181.939,0.689311
44140.31667,6.87203,20.2151,6.19655,55.2481,0.190402,35.4063,7.48302,183.605,0.689153
44140.32708,6.91778,20.4478,6.74256,54.8919,0.190906,35.7738,7.34208,186.04,0.688796
44140.3375,6.9589,20.7059,7.28969,55.0362,0.191196,35.456,7.34079,188.988,0.688542
44140.34792,7.01818,21.0048,7.86468,55.2098,0.189701,35.1923,7.31819,192.32,0.688095
44140.35833,7.09553,21.3337,8.44554,55.4182,0.189658,35.7141,7.18566,195.717,0.68746
44140.36875,7.20565,21.6984,9.00575,55.787,0.188885,35.1916,7.22537,198.537,0.686677
44140.37917,7.3109,22.1063,9.50858,55.6391,0.188033,35.3804,7.19042,201.613,0.685583
44140.38958,7.43735,22.5522,9.89212,55.5609,0.186475,35.0845,7.23746,205.202,0.684709
44140.4,7.5735,23.0438,10.2862,56.271,0.187892,35.4897,7.13285,207.124,0.683494
44140.41042,7.71701,23.5789,10.554,56.3323,0.186229,35.7065,7.11403,206.676,0.682795
44140.42083,7.87568,24.1497,10.7941,56.1628,0.186068,35.4225,7.24162,205.138,0.681327
44140.43125,8.01904,24.7426,11.0082,56.6621,0.18768,35.6263,7.19371,202.766,0.679438
44140.44167,8.12809,25.3495,10.9939,56.6947,0.185075,35.6675,7.20246,197.832,0.678117
44140.45208,8.24783,25.9752,11.0511,56.8564,0.186895,36.0073,7.12024,191.551,0.67701
44140.4625,8.35488,26.5777,10.9576,57.1066,0.185962,35.7789,7.20302,184.822,0.675658
44140.47292,8.41572,27.1891,10.9212,56.801,0.186475,35.3833,7.2645,177.709,0.674777
44140.48333,8.45418,27.7709,10.664,56.8345,0.186537,35.2139,7.27934,171.493,0.674103
44140.49375,8.47156,28.3153,10.5378,57.1539,0.186725,35.1707,7.4823,166.302,0.672914
44140.50417,8.46334,28.8637,10.1922,57.2329,0.186571,36.3734,7.18825,162.777,0.673161
44140.51458,8.45986,29.3538,9.99359,57.0669,0.188832,35.9707,7.27522,159.573,0.672712
44140.525,8.41387,29.4776,9.39806,57.4148,0.188587,35.4601,7.39629,161.816,0.673407
44140.53542,8.35639,29.4562,9.09124,57.4348,0.188974,35.2535,7.39943,164.315,0.673592
44140.54583,8.31887,29.4272,8.87777,57.3585,0.189267,35.386,7.38847,166.238,0.674343
44140.55625,8.34445,29.6507,8.76318,57.4322,0.189789,36.4298,7.19728,164.571,0.674156
44140.56667,8.35968,29.9567,8.63194,57.567,0.187937,36.1901,7.27387,163.097,0.674284
44140.57708,8.34075,30.2378,8.61795,57.8208,0.188656,36.539,7.20567,162.841,0.674078
44140.5875,8.29666,30.475,8.19989,57.7842,0.189733,36.2802,7.31664,163.546,0.674076
44140.59792,8.26941,30.6586,8.10324,57.34,0.1899,37.3913,7.10442,164.187,0.674579
44140.60833,8.24241,30.7881,7.91991,58.1695,0.189373,37.506,7.09992,165.597,0.675055
44140.61875,8.23343,30.8271,7.76538,58.525,0.190059,37.2046,7.1858,166.686,0.675463
44140.62917,8.21792,30.8458,7.63376,58.1928,0.190822,37.3235,7.11351,168.352,0.67569
44140.63958,8.18953,30.7787,7.41723,58.2372,0.189827,37.0366,7.25104,169.891,0.676284
44140.65,8.13496,30.629,7.21108,58.3815,0.189844,37.3495,7.18588,172.903,0.677189
44140.66042,8.02881,30.3804,6.80857,58.5476,0.191181,36.9675,7.28072,177.773,0.678734
44140.67083,7.86068,30.1079,6.32302,58.1359,0.189988,37.3599,7.24171,183.413,0.680792
44140.68125,7.75971,29.8366,6.02973,58.3418,0.19029,36.9217,7.3476,186.809,0.682293
44140.69167,7.74467,29.6584,6.05212,58.2789,0.190561,37.5651,7.21707,187.899,0.682923
44140.70208,7.66312,29.5006,5.90973,58.2687,0.189451,37.8754,7.17021,189.629,0.683848
44140.7125,7.59817,29.3141,5.74683,58.4206,0.189929,37.5703,7.23876,190.846,0.684737
44140.72292,7.50334,29.0505,5.50192,58.279,0.190396,38.3755,7.12276,192.769,0.685727
44140.73333,7.415,28.7864,5.19968,58.0141,0.191916,37.4703,7.31264,193.987,0.686763
44140.74375,7.30985,28.5142,4.85316,58.5575,0.190127,37.5033,7.34647,195.204,0.687695
44140.75417,7.18895,28.2371,4.41804,57.9595,0.190981,37.7136,7.37932,196.614,0.688783
44140.76458,7.08451,27.9984,3.97238,58.3933,0.191061,37.8886,7.43226,196.422,0.689587
44140.775,6.98659,27.7829,3.59435,57.8705,0.190069,37.7264,7.57427,195.461,0.690445
44140.78542,6.90525,27.5949,3.2435,57.6315,0.191883,37.7035,7.6954,194.243,0.691102
44140.79583,6.83719,27.4163,2.94163,57.8354,0.192106,37.6943,7.7735,192.513,0.691769
44140.80625,6.7858,27.2573,2.70463,57.2399,0.192158,37.7144,7.87121,190.718,0.692447
44140.81667,6.73212,27.1031,2.47977,57.0122,0.195684,37.4685,8.01023,189.18,0.693121
44140.82708,6.69181,26.9699,2.31316,57.1157,0.193572,37.4417,8.10326,187.322,0.69363
44140.8375,6.65481,26.8385,2.1894,56.8988,0.19449,37.2256,8.19474,185.527,0.694205
44140.84792,6.63343,26.7057,2.09273,56.9367,0.194048,37.1056,8.3103,183.797,0.694848
44140.85833,6.61201,26.5659,2.01256,56.7548,0.19446,37.3476,8.32229,182.451,0.695472
44140.86875,6.59724,26.3896,1.94811,56.5534,0.193982,37.4425,8.36185,181.17,0.696037
44140.87917,6.58237,26.1477,1.91145,56.4232,0.195753,37.1465,8.47604,180.208,0.696835
44140.88958,6.56741,25.8687,1.85395,56.2336,0.194895,37.4435,8.45151,179.247,0.697649
44140.9,6.55352,25.5717,1.84419,56.1351,0.195417,37.2463,8.48839,178.286,0.698606
44140.91042,6.61818,25.2582,1.84769,55.7634,0.193022,37.6865,8.49042,177.581,0.699507
44140.92083,6.70996,24.9604,1.83662,55.5994,0.195458,37.2905,8.61568,176.812,0.700395
44140.93125,6.68945,24.6937,1.8347,55.1831,0.196536,37.3279,8.65246,176.62,0.70129
44140.94167,6.67685,24.4823,1.85784,55.4813,0.19558,37.8399,8.59033,176.171,0.702138
44140.95208,6.65752,24.3187,1.87217,55.0227,0.195273,37.5669,8.66497,175.915,0.702832
44140.9625,6.646,24.0996,1.89974,54.7578,0.195731,37.0191,8.84362,175.658,0.703445
44140.97292,6.64011,23.891,1.92106,54.9207,0.195849,37.5328,8.80112,175.594,0.704178
44140.98333,6.65565,23.6771,1.96778,54.6322,0.194906,37.4707,8.80374,175.146,0.704932
44140.99375,6.6193,23.5006,1.98615,54.1185,0.195855,37.0802,8.93053,174.184,0.705612
44141.00417,6.61003,23.3245,2.01168,53.873,0.195635,37.4583,8.88128,173.415,0.706228
44141.01458,6.60416,23.1557,2.0568,53.9608,0.194505,36.9898,9.05504,174.569,0.706875
44141.025,6.60167,22.9914,2.07613,53.6739,0.197731,37.1962,9.04581,173.351,0.707423
44141.03542,6.59579,22.8246,2.12175,54.0428,0.196271,36.7354,9.10743,172.71,0.708019
44141.04583,6.59215,22.6467,2.13498,53.5993,0.194873,37.0085,9.1489,172.774,0.708587
44141.05625,6.58961,22.4493,2.18366,53.7857,0.195087,37.0737,9.14501,173.351,0.709266
44141.06667,6.58936,22.2707,2.22685,53.4948,0.194143,37.5399,9.09292,171.877,0.709849
44141.07708,6.67423,22.088,2.26168,53.0219,0.19551,36.9543,9.25072,171.685,0.71047
44141.0875,6.66038,21.8944,2.28175,52.7549,0.195403,36.8247,9.29154,171.685,0.711087
44141.09792,6.64201,21.7263,2.33879,53.1696,0.193297,36.7352,9.33217,171.621,0.711574
44141.10833,6.63725,21.5544,2.36799,52.7961,0.195877,36.8373,9.34965,172.134,0.712217
44141.11875,6.6359,21.377,2.42929,52.3356,0.195918,36.8313,9.41344,171.877,0.712729
44141.12917,6.62996,21.1817,2.48335,52.5499,0.195769,36.6992,9.43403,172.134,0.713264
44141.13958,6.62629,20.9798,2.51368,52.3458,0.195329,36.8465,9.43159,172.069,0.713892
44141.15,6.62828,20.7504,2.57701,52.248,0.195493,36.3735,9.55645,172.262,0.714481
44141.16042,6.62455,20.5089,2.62013,52.5011,0.195873,36.2651,9.61397,172.903,0.715142
44141.17083,6.75787,20.2941,2.65887,52.3518,0.194877,36.7639,9.49185,172.198,0.715781
44141.18125,6.75429,20.1031,2.68776,52.0996,0.1957,36.5481,9.58385,172.39,0.716338
44141.19167,6.7541,19.875,2.72088,51.5831,0.194666,36.0851,9.73691,172.326,0.716956
44141.20208,6.7516,19.6239,2.76434,51.5882,0.192469,36.4221,9.69731,172.582,0.717636
44141.2125,6.75368,19.3814,2.82318,52,0.195754,36.3131,9.72908,172.774,0.718292
44141.22292,6.75463,19.1393,2.91825,51.4066,0.195766,36.5812,9.68907,173.543,0.71895
44141.23333,6.75444,18.9235,3.04343,51.1659,0.19994,36.4158,9.71251,174.248,0.719519
44141.24375,6.76462,18.7396,3.19546,51.1041,0.188054,36.4919,9.67792,175.21,0.719986
44141.25417,6.7691,18.5929,3.435,50.9832,0.190958,36.7294,9.58999,176.684,0.720411
44141.26458,6.77588,18.4572,3.73842,51.0343,0.195168,36.6951,9.51973,178.158,0.720714
44141.275,6.79078,18.3983,4.14958,51.0344,0.190867,36.4023,9.54985,180.336,0.720914
44141.28542,6.80688,18.412,4.62694,51.3884,0.199107,36.9991,9.31818,182.9,0.72103
44141.29583,6.82759,18.4517,5.12575,51.2119,0.192515,37.1646,9.18159,185.335,0.721156
44141.30625,6.85865,18.5312,5.63059,51.1033,0.192679,36.617,9.27278,187.834,0.721285
44141.31667,6.88166,18.6216,6.15175,51.2664,0.194262,37.0574,9.05183,190.398,0.721183
44141.32708,6.9173,18.7574,6.70489,51.1884,0.194024,37.1861,8.97065,192.705,0.721229
44141.3375,6.96668,18.9386,7.21706,51.6583,0.192915,37.1027,8.92354,195.461,0.721256
44141.34792,7.02288,19.142,7.75186,51.6602,0.191962,37.3399,8.82554,198.28,0.721262
44141.35833,7.0893,19.3773,8.3026,51.6002,0.191366,37.3438,8.74656,201.164,0.72115
44141.36875,7.16818,19.646,8.81885,52.095,0.191607,37.2143,8.80153,203.279,0.721098
44141.37917,7.25602,19.9662,9.31237,51.794,0.194126,37.1637,8.79776,204.817,0.721088
44141.38958,7.36301,20.3356,9.81966,52.0217,0.189277,37.5911,8.66756,208.983,0.720261
44141.4,7.49594,20.724,10.2088,52.6642,0.1898,37.2689,8.76286,212.956,0.718777
44141.41042,7.63184,21.1524,10.4568,52.4998,0.18992,37.7939,8.576,214.943,0.717845
44141.42083,7.77758,21.5795,10.5507,53.0317,0.184036,37.7247,8.61953,215.455,0.716802
44141.43125,7.93081,22.0192,10.6565,53.2069,0.18717,37.2941,8.68216,214.174,0.715125
44141.44167,8.05986,22.4367,10.916,53.4136,0.188091,37.8004,8.50188,211.162,0.71333
44141.45208,8.1793,22.9009,11.0646,53.1601,0.18338,37.5055,8.57797,206.227,0.711439
44141.4625,8.30525,23.3415,11.3153,53.2339,0.195905,37.468,8.5987,199.69,0.709599
44141.47292,8.40148,23.784,11.3164,53.4886,0.18875,37.6195,8.50998,191.551,0.707362
44141.48333,8.50544,24.2013,11.3581,53.6363,0.182722,37.0717,8.68508,183.669,0.707822
44141.49375,8.55742,24.6045,11.2384,53.8237,0.187195,37.2535,8.57605,174.376,0.707272
44141.50417,8.63425,24.9589,10.9836,53.9009,0.172757,37.65,8.48473,165.34,0.708356
44141.51458,8.6424,25.3147,10.8927,53.7466,0.179735,37.8532,8.4133,160.726,0.705959
44141.525,8.64417,25.6065,10.7876,53.5876,0.188018,37.9528,8.40131,157.073,0.707694
44141.53542,8.64058,25.8512,10.5274,54.1564,0.174414,37.8751,8.41598,155.343,0.706201
44141.54583,8.62485,26.0644,10.2973,53.8061,0.185493,38.2323,8.28574,154.382,0.706345
44141.55625,8.60838,26.2121,9.98045,54.034,0.179875,37.7999,8.38034,154.382,0.706863
44141.56667,8.58746,26.3573,9.69636,54.3176,0.173384,37.9471,8.3097,154.702,0.707848
44141.57708,8.5711,26.4909,9.45247,53.9589,0.1927,37.8824,8.30582,156.112,0.708418
44141.5875,8.54729,26.5541,9.43386,53.9848,0.170172,38.0854,8.29129,157.907,0.70858
44141.59792,8.52933,26.5688,9.30619,53.7754,0.185292,38.6937,8.14308,159.06,0.708637
44141.60833,8.51377,26.5497,9.00758,54.2748,0.212043,38.3699,8.24852,161.047,0.709091
44141.61875,8.49284,26.4865,8.82937,54.4525,0.188729,38.1694,8.27743,162.905,0.710446
44141.62917,8.46535,26.3925,8.66795,54.1813,0.188177,38.304,8.23267,165.212,0.710544
44141.63958,8.4291,26.2517,8.50795,54.1021,0.190439,38.4566,8.15084,167.968,0.712146
44141.65,8.40198,26.0688,8.33507,54.5571,0.186385,38.6382,8.12243,170.403,0.712687
44141.66042,8.38045,25.8803,8.29587,54.711,0.187322,38.8108,8.07491,171.685,0.71352
44141.67083,8.34118,25.6429,8.10734,54.2982,0.187364,39.0087,8.01085,174.441,0.714717
44141.68125,8.30861,25.3989,7.95541,54.4705,0.187577,38.7904,8.0109,179.696,0.715264
44141.69167,8.25914,25.1497,7.79913,54.5744,0.187383,39.7633,7.80966,185.72,0.716266
44141.70208,8.20405,24.8853,7.62373,54.4457,0.188075,39.2033,7.81302,192.064,0.717344
44141.7125,8.12518,24.6347,7.39718,54.8316,0.189634,39.5752,7.671,199.242,0.718103
44141.72292,8.01138,24.346,7.12859,54.9415,0.188854,39.1735,7.73638,207.06,0.719145
44141.73333,7.87152,24.0296,6.80919,54.663,0.187993,39.6428,7.55615,214.75,0.720317
44141.74375,7.73352,23.7512,6.47848,54.5655,0.188219,39.9678,7.42547,221.607,0.72133
44141.75417,7.61561,23.4679,6.18189,54.6198,0.189386,39.4801,7.57001,226.991,0.722369
44141.76458,7.49177,23.2124,5.84811,54.7065,0.192016,40.1409,7.36143,231.22,0.723253
44141.775,7.37225,22.9546,5.54631,54.5308,0.18971,40.3122,7.36312,235.386,0.724041
44141.78542,7.26949,22.7158,5.26726,54.5635,0.189712,39.8934,7.39812,236.668,0.724624
44141.79583,7.18809,22.4916,5.04965,54.7093,0.190669,39.8025,7.39751,238.334,0.72507
44141.80625,7.1077,22.2707,4.84278,54.4651,0.190799,40.1359,7.32149,239.872,0.725435
44141.81667,7.03173,22.0529,4.66654,54.387,0.191063,39.8504,7.33525,241.474,0.725964
